"pop_id","pixel_id","x","y","tile_id","clc_code","clc_name","Onset_Greenness_Increase_2013","Onset_Greenness_Increase_2014","Onset_Greenness_Increase_2015","Onset_Greenness_Increase_2016","Onset_Greenness_Increase_2017","Onset_Greenness_Increase_2018","Onset_Greenness_Increase_2019","Onset_Greenness_Increase_2020","Onset_Greenness_Increase_2021","Onset_Greenness_Increase_2022","Onset_Greenness_Increase_2023","GLSP_QC_2013","GLSP_QC_2014","GLSP_QC_2015","GLSP_QC_2016","GLSP_QC_2017","GLSP_QC_2018","GLSP_QC_2019","GLSP_QC_2020","GLSP_QC_2021","GLSP_QC_2022","GLSP_QC_2023","PGQ_Onset_Greenness_Increase_2013","PGQ_Onset_Greenness_Increase_2014","PGQ_Onset_Greenness_Increase_2015","PGQ_Onset_Greenness_Increase_2016","PGQ_Onset_Greenness_Increase_2017","PGQ_Onset_Greenness_Increase_2018","PGQ_Onset_Greenness_Increase_2019","PGQ_Onset_Greenness_Increase_2020","PGQ_Onset_Greenness_Increase_2021","PGQ_Onset_Greenness_Increase_2022","PGQ_Onset_Greenness_Increase_2023","QC_mandatory_quality_2013","QC_mandatory_quality_2014","QC_mandatory_quality_2015","QC_mandatory_quality_2016","QC_mandatory_quality_2017","QC_mandatory_quality_2018","QC_mandatory_quality_2019","QC_mandatory_quality_2020","QC_mandatory_quality_2021","QC_mandatory_quality_2022","QC_mandatory_quality_2023","QC_climatology_2013","QC_climatology_2014","QC_climatology_2015","QC_climatology_2016","QC_climatology_2017","QC_climatology_2018","QC_climatology_2019","QC_climatology_2020","QC_climatology_2021","QC_climatology_2022","QC_climatology_2023","QC_land_water_2013","QC_land_water_2014","QC_land_water_2015","QC_land_water_2016","QC_land_water_2017","QC_land_water_2018","QC_land_water_2019","QC_land_water_2020","QC_land_water_2021","QC_land_water_2022","QC_land_water_2023"
"Essex_32",2488469,20617.41588425,5742992.77737575,"h18v03",12,"Non-irrigated arable land",88,104,81,80,60,55,46,110,47,79,NA,53,57,33,53,41,52,36,40,45,36,NA,0,57,28,42,0,57,100,100,0,100,NA,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, good quality",NA,"climatology fill 21-30%","climatology fill >31%","climatology fill 0%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 1-5%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 1-5%",NA,"land","land","land","land","land","land","land","land","land","land",NA
"Essex_32",2488470,21080.72860075,5742992.77737575,"h18v03",12,"Non-irrigated arable land",121,15,70,90,30,68,35,34,30,97,9,45,53,53,41,45,52,32,36,53,33,NA,57,57,42,14,57,0,28,28,14,0,28,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality","processed, good quality","processed, other quality","processed, other quality",NA,"climatology fill 11-15%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 0%","climatology fill 1-5%","climatology fill 21-30%","climatology fill 0%",NA,"land","land","land","land","land","land","land","land","land","land",NA
"Essex_32",2488471,21544.04131725,5742992.77737575,"h18v03",12,"Non-irrigated arable land",79,50,81,94,63,78,3,24,88,46,32,53,49,45,41,41,40,37,NA,49,32,45,0,57,28,14,0,0,0,42,57,14,100,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality",NA,"processed, other quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 1-5%",NA,"climatology fill 16-20%","climatology fill 0%","climatology fill 11-15%","land","land","land","land","land","land","land",NA,"land","land","land"
"Essex_32",2488472,22007.35403375,5742992.77737575,"h18v03",12,"Non-irrigated arable land",34,68,83,58,41,34,47,55,63,46,40,53,49,53,53,41,48,41,NA,45,40,49,14,0,14,42,0,28,85,14,0,28,85,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality",NA,"processed, other quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 6-10%",NA,"climatology fill 11-15%","climatology fill 6-10%","climatology fill 16-20%","land","land","land","land","land","land","land",NA,"land","land","land"
"Essex_32",2488473,22470.66675025,5742992.77737575,"h18v03",12,"Non-irrigated arable land",268,82,89,66,61,69,43,60,68,72,61,58,53,45,45,49,NA,40,NA,45,40,45,0,14,28,14,0,0,85,0,0,100,0,"processed, backup algorithm","processed, other quality","processed, other quality","processed, other quality","processed, other quality",NA,"processed, good quality",NA,"processed, other quality","processed, good quality","processed, other quality","climatology fill >31%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 11-15%","climatology fill 16-20%",NA,"climatology fill 6-10%",NA,"climatology fill 11-15%","climatology fill 6-10%","climatology fill 11-15%","land","land","land","land","land",NA,"land",NA,"land","land","land"
"Essex_32",2488474,22933.97946675,5742992.77737575,"h18v03",12,"Non-irrigated arable land",12,88,81,55,89,70,38,91,19,90,51,57,57,49,53,41,NA,32,NA,57,32,53,0,14,28,0,57,0,71,100,0,71,42,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality",NA,"processed, good quality",NA,"processed, other quality","processed, good quality","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%",NA,"climatology fill 0%",NA,"climatology fill >31%","climatology fill 0%","climatology fill 21-30%","land","land","land","land","land",NA,"land",NA,"land","land","land"
"Essex_32",2488475,23397.29218325,5742992.77737575,"h18v03",12,"Non-irrigated arable land",61,NA,81,60,91,17,44,5,93,75,69,53,35,57,53,45,40,40,NA,49,37,49,0,NA,0,28,71,0,71,57,100,71,0,"processed, other quality","not processed","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality",NA,"processed, other quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 0%","climatology fill >31%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 6-10%",NA,"climatology fill 16-20%","climatology fill 1-5%","climatology fill 16-20%","land","land","land","land","land","land","land",NA,"land","land","land"
"Essex_32",2489722,20617.41588425,5742529.46465925,"h18v03",12,"Non-irrigated arable land",110,44,101,96,76,108,32,109,63,94,53,53,49,41,53,41,40,45,40,49,40,NA,57,71,85,14,0,71,14,100,0,14,28,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, good quality","processed, other quality","processed, good quality",NA,"climatology fill 21-30%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 6-10%",NA,"land","land","land","land","land","land","land","land","land","land",NA
"Essex_32",2489723,21080.72860075,5742529.46465925,"h18v03",12,"Non-irrigated arable land",105,NA,96,101,68,107,23,110,NA,76,129,45,35,53,53,41,48,49,40,35,49,NA,28,NA,57,14,0,71,0,100,NA,71,0,"processed, other quality","not processed","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, good quality","not processed","processed, other quality",NA,"climatology fill 11-15%","climatology fill 0%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 16-20%","climatology fill 16-20%","climatology fill 6-10%","climatology fill 0%","climatology fill 16-20%",NA,"land","land","land","land","land","land","land","land","land","land",NA
"Essex_32",2489724,21544.04131725,5742529.46465925,"h18v03",12,"Non-irrigated arable land",86,68,75,75,75,82,22,39,76,61,80,53,45,57,34,49,44,36,NA,41,32,57,0,0,57,85,0,0,57,0,14,71,28,"processed, other quality","processed, other quality","processed, other quality","processed, backup algorithm","processed, other quality","processed, good quality","processed, good quality",NA,"processed, other quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 11-15%","climatology fill >31%","climatology fill 0%","climatology fill 16-20%","climatology fill 11-15%","climatology fill 1-5%",NA,"climatology fill 6-10%","climatology fill 0%","climatology fill >31%","land","land","land","land","land","land","land",NA,"land","land","land"
"Essex_32",2489725,22007.35403375,5742529.46465925,"h18v03",12,"Non-irrigated arable land",99,58,NA,79,52,66,30,52,97,78,NA,53,42,35,53,50,52,52,NA,45,44,35,0,14,NA,85,0,14,28,0,85,57,NA,"processed, other quality","processed, backup algorithm","not processed","processed, other quality","processed, backup algorithm","processed, good quality","processed, good quality",NA,"processed, other quality","processed, good quality","not processed","climatology fill 21-30%","climatology fill 6-10%","climatology fill 0%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%",NA,"climatology fill 11-15%","climatology fill 11-15%","climatology fill 0%","land","land","land","land","land","land","land",NA,"land","land","land"
"Essex_32",2489726,22470.66675025,5742529.46465925,"h18v03",12,"Non-irrigated arable land",104,81,NA,67,61,82,64,89,5,75,54,53,41,35,45,41,53,41,32,53,40,45,28,42,NA,57,0,0,100,57,42,57,57,"processed, other quality","processed, other quality","not processed","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 6-10%","climatology fill 0%","climatology fill 11-15%","climatology fill 6-10%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 0%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 11-15%","land","land","land","land","land","land","land","land","land","land","land"
"Essex_32",2489727,22933.97946675,5742529.46465925,"h18v03",12,"Non-irrigated arable land",93,111,98,60,93,NA,35,86,31,93,55,53,49,53,53,45,35,48,32,49,32,57,0,57,71,42,71,NA,28,85,0,42,14,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","not processed","processed, good quality","processed, good quality","processed, other quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 11-15%","climatology fill 0%","climatology fill 16-20%","climatology fill 0%","climatology fill 16-20%","climatology fill 0%","climatology fill >31%","land","land","land","land","land","land","land","land","land","land","land"
"Essex_32",2489728,23397.29218325,5742529.46465925,"h18v03",4,"Road and rail networks and associated land",98,83,90,96,93,67,54,83,62,105,70,57,53,57,53,53,40,44,NA,53,32,NA,0,42,28,28,71,0,100,100,0,0,0,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, good quality",NA,"processed, other quality","processed, good quality",NA,"climatology fill >31%","climatology fill 21-30%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 6-10%","climatology fill 11-15%",NA,"climatology fill 21-30%","climatology fill 0%",NA,"land","land","land","land","land","land","land",NA,"land","land",NA
"Essex_32",2490977,21544.04131725,5742066.15194275,"h18v03",12,"Non-irrigated arable land",107,87,73,89,55,105,52,48,43,84,66,40,41,49,57,53,32,37,NA,49,48,53,42,0,14,85,0,57,100,0,0,100,0,"processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality",NA,"processed, other quality","processed, good quality","processed, other quality","climatology fill 6-10%","climatology fill 6-10%","climatology fill 16-20%","climatology fill >31%","climatology fill 21-30%","climatology fill 0%","climatology fill 1-5%",NA,"climatology fill 16-20%","climatology fill 16-20%","climatology fill 21-30%","land","land","land","land","land","land","land",NA,"land","land","land"
"Essex_32",2490978,22007.35403375,5742066.15194275,"h18v03",12,"Non-irrigated arable land",94,83,77,79,46,NA,82,48,98,84,19,53,41,45,53,37,35,41,NA,41,33,53,0,14,0,57,0,NA,85,0,85,100,71,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","not processed","processed, other quality",NA,"processed, other quality","processed, other quality","processed, other quality","climatology fill 21-30%","climatology fill 6-10%","climatology fill 11-15%","climatology fill 21-30%","climatology fill 1-5%","climatology fill 0%","climatology fill 6-10%",NA,"climatology fill 6-10%","climatology fill 0%","climatology fill 21-30%","land","land","land","land","land","land","land",NA,"land","land","land"
"Essex_32",2490979,22470.66675025,5742066.15194275,"h18v03",12,"Non-irrigated arable land",94,68,85,58,60,67,68,60,72,114,57,53,49,57,53,49,52,41,NA,32,40,53,0,14,14,28,0,0,71,0,42,0,14,"processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality",NA,"processed, good quality","processed, good quality","processed, other quality","climatology fill 21-30%","climatology fill 16-20%","climatology fill >31%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","climatology fill 6-10%",NA,"climatology fill 0%","climatology fill 6-10%","climatology fill 21-30%","land","land","land","land","land","land","land",NA,"land","land","land"
"Glenfarg_10",704051,-207795.75335025,6261903.01985575,"h17v03",24,"Coniferous forest",89,76,62,86,79,92,56,80,64,98,103,56,57,52,45,57,56,57,53,53,48,53,0,42,0,0,85,0,28,42,28,57,100,"processed, good quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality","processed, other quality","processed, other quality","processed, good quality","processed, other quality","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill 11-15%","climatology fill >31%","climatology fill >31%","climatology fill >31%","climatology fill 21-30%","climatology fill 21-30%","climatology fill 16-20%","climatology fill 21-30%","land","land","land","land","land","land","land","land","land","land","land"
